layer  river river river bars bars bars achimovka achimovka achimovka
quantity  top bot por top bot por top bot por
X Y         
1 37 -2748.321903907407 -2776.321903907407 0.026733 -2786.321903907407 -2818.689932444445 0.102612 -2828.689932444445 -2888.909658925925 0.08206000000000001
1 38 -2748.3772967407403 -2776.3772967407403 0.026241000000000004 -2786.3772967407403 -2818.743272574074 0.1041 -2828.743272574074 -2888.9617738703705 0.082308
1 39 -2748.434972703704 -2776.434972703704 0.025368 -2786.434972703704 -2818.7982358333334 0.10511300000000001 -2828.7982358333334 -2889.0149151851856 0.082643
1 40 -2748.493566444445 -2776.493566444445 0.026198000000000003 -2786.493566444445 -2818.8533483888887 0.105849 -2828.8533483888887 -2889.0679343333327 0.082969
1 41 -2748.5520561481476 -2776.5520561481476 0.027920999999999998 -2786.5520561481476 -2818.9074615925924 0.108474 -2828.9074615925924 -2889.1196742407415 0.083209
1 42 -2748.609230333334 -2776.609230333334 0.029505 -2786.609230333334 -2818.9597213333327 0.111569 -2828.9597213333327 -2889.168900092594 0.083087
1 43 -2748.6640263518516 -2776.6640263518516 0.030049 -2786.6640263518516 -2819.0088071851856 0.11446700000000001 -2829.0088071851856 -2889.214690055555 0.08242000000000001
1 44 -2748.714965814815 -2776.714965814815 0.031422000000000005 -2786.714965814815 -2819.053647648148 0.115624 -2829.053647648148 -2889.2557960370364 0.08244
1 45 -2748.760656351852 -2776.760656351852 0.032504000000000005 -2786.760656351852 -2819.0927508888885 0.116586 -2829.0927508888885 -2889.291078907408 0.082406
1 46 -2748.8002432962962 -2776.8002432962962 0.033092 -2786.8002432962962 -2819.1253165000003 0.11823199999999999 -2829.1253165000003 -2889.319286222222 0.082771
1 47 -2748.8327727037035 -2776.8327727037035 0.032379000000000005 -2786.8327727037035 -2819.1502956666673 0.11935899999999999 -2829.1502956666673 -2889.3398754814816 0.082113
1 48 -2748.857250185185 -2776.857250185185 0.029733 -2786.857250185185 -2819.1669379629634 0.12003399999999999 -2829.1669379629634 -2889.3519784444443 0.081734
1 49 -2748.8726896296303 -2776.8726896296303 0.026694 -2786.8726896296303 -2819.1747685 0.11986300000000001 -2829.1747685 -2889.3551250740743 0.081579
1 50 -2748.878734462963 -2776.878734462963 0.024975 -2786.878734462963 -2819.1736246851856 0.119593 -2829.1736246851856 -2889.3495506111103 0.08239500000000001
1 51 -2748.879154466667 -2776.879154466667 0.025667000000000002 -2786.879154466667 -2819.1704996666667 0.11977 -2829.1704996666667 -2889.3458332833334 0.083688
1 52 -2748.867327015873 -2776.867327015873 0.026941000000000003 -2786.867327015873 -2819.154223253968 0.120297 -2829.154223253968 -2889.327454587302 0.084668
1 53 -2748.843749984128 -2776.843749984128 0.028618 -2786.843749984128 -2819.125538682539 0.121234 -2829.125538682539 -2889.2958054603173 0.084587
1 54 -2748.8098609682543 -2776.8098609682543 0.02976 -2786.8098609682543 -2819.0880068412703 0.12141099999999999 -2829.0880068412703 -2889.255886492064 0.084076
1 55 -2748.7659853650794 -2776.7659853650794 0.031701 -2786.7659853650794 -2819.0413683015868 0.120546 -2829.0413683015868 -2889.207849047619 0.083635
1 56 -2748.712293825397 -2776.712293825397 0.03254 -2786.712293825397 -2818.9860529682537 0.118101 -2828.9860529682537 -2889.151646269841 0.083548
1 57 -2748.6488947936505 -2776.6488947936505 0.033142000000000005 -2786.6488947936505 -2818.9220532539684 0.11533 -2828.9220532539684 -2889.087293809523 0.08282
1 58 -2748.575943253968 -2776.575943253968 0.033662 -2786.575943253968 -2818.8495512539685 0.112702 -2828.8495512539685 -2889.01496620635 0.08039199999999999
1 59 -2748.4941173650795 -2776.4941173650795 0.034725 -2786.4941173650795 -2818.7689615714285 0.11149200000000001 -2828.7689615714285 -2888.93493847619 0.075888
1 60 -2748.4040876507934 -2776.4040876507934 0.036204 -2786.4040876507934 -2818.680319142857 0.112267 -2828.680319142857 -2888.8470284920636 0.069423
1 61 -2748.3065321111117 -2776.3065321111117 0.036978 -2786.3065321111117 -2818.5840774444446 0.113822 -2828.5840774444446 -2888.7516780158726 0.062966
1 62 -2748.202442968254 -2776.202442968254 0.036689 -2786.202442968254 -2818.4811817777777 0.115847 -2828.4811817777777 -2888.649600063492 0.057386
1 63 -2748.0927773492062 -2776.0927773492062 0.036131 -2786.0927773492062 -2818.3726322380953 0.11653 -2828.3726322380953 -2888.541643412699 0.052833000000000005
1 64 -2747.9785776190474 -2775.9785776190474 0.034875 -2785.9785776190474 -2818.2593587619053 0.11615299999999999 -2828.2593587619053 -2888.428951222222 0.046999
1 65 -2747.8610142380953 -2775.8610142380953 0.03405 -2785.8610142380953 -2818.1423262380954 0.11505399999999999 -2828.1423262380954 -2888.3123992698415 0.039507
1 66 -2747.740885444444 -2775.740885444444 0.033295 -2785.740885444444 -2818.022061793651 0.113724 -2828.022061793651 -2888.1921580317457 0.031362
1 67 -2747.6183191111104 -2775.6183191111104 0.033177 -2785.6183191111104 -2817.899208666667 0.11290599999999999 -2827.899208666667 -2888.0688825238094 0.025552000000000002
1 68 -2747.493846079365 -2775.493846079365 0.033793000000000004 -2785.493846079365 -2817.773755253968 0.11311500000000001 -2827.773755253968 -2887.9428866031744 0.022918
1 69 -2747.3675556666667 -2775.3675556666667 0.035556 -2785.3675556666667 -2817.6457636190476 0.114226 -2827.6457636190476 -2887.814022968255 0.022373
1 70 -2747.2393663174603 -2775.2393663174603 0.036708 -2785.2393663174603 -2817.515283968254 0.116401 -2827.515283968254 -2887.6821056984136 0.022019999999999998
1 71 -2747.1090339682537 -2775.1090339682537 0.036862 -2785.1090339682537 -2817.381971539683 0.118381 -2827.381971539683 -2887.546898285714 0.021444
1 72 -2746.9762757142853 -2774.9762757142853 0.033731 -2784.9762757142853 -2817.245183015873 0.11994200000000001 -2827.245183015873 -2887.4077535714287 0.021107
1 73 -2746.84077768254 -2774.84077768254 0.0286 -2784.84077768254 -2817.104802253968 0.120495 -2827.104802253968 -2887.264516666667 0.020986
1 74 -2746.7021794761904 -2774.7021794761904 0.01941 -2784.7021794761904 -2816.9605731904758 0.120065 -2826.9605731904758 -2887.1169317777776 0.020350999999999998
1 75 -2746.560469365079 -2774.560469365079 0.00878 -2784.560469365079 -2816.8124767460317 0.118959 -2826.8124767460317 -2886.964901857143 0.019161
1 76 -2746.415678492063 -2774.415678492063 0.001655 -2784.415678492063 -2816.6606833333335 0.11826700000000001 -2826.6606833333335 -2886.80868684127 0.018438999999999997
1 77 -2746.2681400634924 -2774.2681400634924 0.002412 -2784.2681400634924 -2816.505417571429 0.117593 -2826.505417571429 -2886.6489374126986 0.018447
1 78 -2746.1182880317465 -2774.1182880317465 0.0061200000000000004 -2784.1182880317465 -2816.347431507936 0.11673 -2826.347431507936 -2886.4860413492065 0.018815000000000002
1 79 -2745.9667658888884 -2773.9667658888884 0.00975 -2783.9667658888884 -2816.1873914761904 0.115398 -2826.1873914761904 -2886.320932539682 0.01906
1 80 -2745.814053968254 -2773.814053968254 0.009404000000000001 -2783.814053968254 -2816.026072587301 0.114738 -2826.026072587301 -2886.154331746032 0.018945
1 81 -2745.6609778095235 -2773.6609778095235 0.009056 -2783.6609778095235 -2815.8642888571426 0.11411700000000001 -2825.8642888571426 -2885.9873976825397 0.018722
1 82 -2745.508320174604 -2773.508320174604 0.007418999999999999 -2783.508320174604 -2815.703140507936 0.114247 -2825.703140507936 -2885.8210526349203 0.018409000000000002
1 83 -2745.356658492063 -2773.356658492063 0.0061340000000000006 -2783.356658492063 -2815.54326715873 0.114232 -2825.54326715873 -2885.6559748730147 0.018512999999999998
1 84 -2745.206632095238 -2773.206632095238 0.007967 -2783.206632095238 -2815.3851182857143 0.114683 -2825.3851182857143 -2885.4929935873015 0.01867
1 85 -2745.0585395079365 -2773.0585395079365 0.011261 -2783.0585395079365 -2815.2290659523815 0.11523299999999999 -2825.2290659523815 -2885.3322211428567 0.018614
1 86 -2744.912543396825 -2772.912543396825 0.017111 -2782.912543396825 -2815.075358063493 0.116275 -2825.075358063493 -2885.173983063492 0.018212
1 87 -2744.768601206348 -2772.768601206348 0.020933 -2782.768601206348 -2814.9241574920634 0.117247 -2824.9241574920634 -2885.01831831746 0.017654
1 88 -2744.626612111111 -2772.626612111111 0.026756 -2782.626612111111 -2814.77501084127 0.11751900000000001 -2824.77501084127 -2884.8647616825397 0.017138999999999998
1 89 -2744.4861421587307 -2772.4861421587307 0.033347 -2782.4861421587307 -2814.6272321269844 0.117097 -2824.6272321269844 -2884.7126309365076 0.016776
1 90 -2744.346590761905 -2772.346590761905 0.040457 -2782.346590761905 -2814.480201380952 0.11720699999999999 -2824.480201380952 -2884.5611358571423 0.017055
1 91 -2744.2071940793653 -2772.2071940793653 0.042877 -2782.2071940793653 -2814.333054349206 0.117684 -2824.333054349206 -2884.409412222222 0.017315999999999998
1 92 -2744.067258825397 -2772.067258825397 0.040025 -2782.067258825397 -2814.1852678412697 0.11665899999999998 -2824.1852678412697 -2884.2568475873018 0.017256999999999998
1 93 -2743.9261339047616 -2771.9261339047616 0.035674000000000004 -2781.9261339047616 -2814.035780190476 0.113995 -2824.035780190476 -2884.10225236508 0.016838
1 94 -2743.782955111111 -2771.782955111111 0.032914 -2781.782955111111 -2813.883657285714 0.110074 -2823.883657285714 -2883.9444909682543 0.016614
1 95 -2743.6369899999995 -2771.6369899999995 0.033899 -2781.6369899999995 -2813.727930476191 0.10733599999999999 -2823.727930476191 -2883.7829512539683 0.016972
1 96 -2743.487269809524 -2771.487269809524 0.035242 -2781.487269809524 -2813.5681927619053 0.10582799999999999 -2823.5681927619053 -2883.6168891269845 0.017287
1 97 -2743.3329535873013 -2771.3329535873013 0.037725 -2781.3329535873013 -2813.4039170952383 0.106227 -2823.4039170952383 -2883.446033333333 0.017518000000000002
1 98 -2743.172630666667 -2771.172630666667 0.038167 -2781.172630666667 -2813.233944936508 0.107474 -2823.233944936508 -2883.2702288412706 0.017438
1 99 -2743.012168222222 -2771.012168222222 0.037569 -2781.012168222222 -2813.0579465873006 0.108831 -2823.0579465873006 -2883.089246984127 0.017294
1 100 -2742.8820684761904 -2770.8820684761904 0.0353 -2780.8820684761904 -2812.8824133650796 0.108905 -2822.8824133650796 -2882.9036806825393 0.016926
1 101 -2742.807841984127 -2770.807841984127 0.032893 -2780.807841984127 -2812.741943349207 0.10805799999999999 -2822.741943349207 -2882.728527301588 0.016378999999999998
2 1 -2748.855965222222 -2776.855965222222 0.022803999999999998 -2786.855965222222 -2819.247667077778 0.084009 -2829.247667077778 -2889.369306066667 0.084904
2 2 -2748.827946 -2776.827946 0.022569 -2786.827946 -2819.192797844444 0.085316 -2829.192797844444 -2889.296861477778 0.08415299999999999
2 3 -2748.771657955556 -2776.771657955556 0.022618 -2786.771657955556 -2819.1187744 0.08721799999999999 -2829.1187744 -2889.2227973 0.08256000000000001
2 4 -2748.7046332444447 -2776.7046332444447 0.02309 -2786.7046332444447 -2819.0463623 0.088574 -2829.0463623 -2889.1489909222223 0.080719
2 5 -2748.6365343555553 -2776.6365343555553 0.024284 -2786.6365343555553 -2818.974419522222 0.089774 -2828.974419522222 -2889.0765272111107 0.079433
2 6 -2748.570795388889 -2776.570795388889 0.02603 -2786.570795388889 -2818.904565411111 0.090428 -2828.904565411111 -2889.0053467222224 0.07869
2 7 -2748.5077935666664 -2776.5077935666664 0.028016000000000003 -2786.5077935666664 -2818.837117511111 0.090661 -2828.837117511111 -2888.936146366667 0.078584
2 8 -2748.4472385222225 -2776.4472385222225 0.029151999999999997 -2786.4472385222225 -2818.7717827444444 0.091007 -2828.7717827444444 -2888.869870333333 0.07812999999999999
2 9 -2748.3904921333333 -2776.3904921333333 0.029403 -2786.3904921333333 -2818.7098470333335 0.091708 -2828.7098470333335 -2888.8063205333333 0.077453
2 10 -2748.3371662888885 -2776.3371662888885 0.029087000000000002 -2786.3371662888885 -2818.6514214 0.09157799999999999 -2828.6514214 -2888.7458631444447 0.077137
2 11 -2748.2867486333334 -2776.2867486333334 0.029756 -2786.2867486333334 -2818.5957600888887 0.091146 -2828.5957600888887 -2888.689124877778 0.077025
2 12 -2748.2402615 -2776.2402615 0.030595999999999998 -2786.2402615 -2818.5439046888887 0.091269 -2828.5439046888887 -2888.6355767666664 0.077044
2 13 -2748.197615566666 -2776.197615566666 0.031629000000000004 -2786.197615566666 -2818.4958387222223 0.092468 -2828.4958387222223 -2888.585530588889 0.076792
2 14 -2748.1577419777777 -2776.1577419777777 0.031955000000000004 -2786.1577419777777 -2818.4507215888884 0.092914 -2828.4507215888884 -2888.539293077778 0.076828
2 15 -2748.121842411111 -2776.121842411111 0.032202999999999996 -2786.121842411111 -2818.4097466999997 0.094112 -2828.4097466999997 -2888.4966308444446 0.07695
2 16 -2748.0896159000004 -2776.0896159000004 0.031872000000000004 -2786.0896159000004 -2818.372854277778 0.096246 -2828.372854277778 -2888.457904777778 0.077122
2 17 -2748.060411255555 -2776.060411255555 0.031744999999999995 -2786.060411255555 -2818.3393527000003 0.098392 -2828.3393527000003 -2888.4235839999997 0.0772
2 18 -2748.0350504333333 -2776.0350504333333 0.031553 -2786.0350504333333 -2818.3103272 0.098911 -2828.3103272 -2888.393340377778 0.077197
2 19 -2748.0131157333335 -2776.0131157333335 0.032144 -2786.0131157333335 -2818.285348833333 0.098079 -2828.285348833333 -2888.367051877778 0.07720700000000001
2 20 -2747.993562855556 -2775.993562855556 0.032969 -2785.993562855556 -2818.2635226999996 0.098238 -2828.2635226999996 -2888.344976122222 0.076994
2 21 -2747.977357322222 -2775.977357322222 0.033744 -2785.977357322222 -2818.245426388889 0.098955 -2828.245426388889 -2888.3262911888887 0.077172
2 22 -2747.9639052 -2775.9639052 0.03447 -2785.9639052 -2818.230623411111 0.10057 -2828.230623411111 -2888.310785577778 0.077481
2 23 -2747.9523708999996 -2775.9523708999996 0.034597 -2785.9523708999996 -2818.2182779777777 0.103235 -2828.2182779777777 -2888.2986653777775 0.07795099999999999
2 24 -2747.943541111111 -2775.943541111111 0.035059 -2785.943541111111 -2818.209098266667 0.10614200000000001 -2828.209098266667 -2888.289200877778 0.078001
2 25 -2747.937350811111 -2775.937350811111 0.035508 -2785.937350811111 -2818.2028727222223 0.108798 -2828.2028727222223 -2888.2825873555553 0.077628
2 26 -2747.9335096777777 -2775.9335096777777 0.035762999999999996 -2785.9335096777777 -2818.1990316222223 0.108651 -2828.1990316222223 -2888.279315844444 0.077192
2 27 -2747.933292677778 -2775.933292677778 0.034699 -2785.933292677778 -2818.1990478777775 0.10719100000000001 -2828.1990478777775 -2888.2793321333334 0.077234
2 28 -2747.9371175333335 -2775.9371175333335 0.032666 -2785.9371175333335 -2818.203244411111 0.104225 -2828.203244411111 -2888.2832844777777 0.077331
2 29 -2747.944921866667 -2775.944921866667 0.030348000000000003 -2785.944921866667 -2818.211675333333 0.101425 -2828.211675333333 -2888.292260744445 0.077431
2 30 -2747.958338755556 -2775.958338755556 0.029574 -2785.958338755556 -2818.2257053555554 0.09871 -2828.2257053555554 -2888.306429188889 0.077698
2 31 -2747.977764244445 -2775.977764244445 0.029176 -2785.977764244445 -2818.245667855556 0.096345 -2828.245667855556 -2888.326312966667 0.078403
2 32 -2748.0027696777784 -2776.0027696777784 0.028686 -2786.0027696777784 -2818.2712592666667 0.09499099999999999 -2828.2712592666667 -2888.352492955555 0.07925399999999999
2 33 -2748.0343153666668 -2776.0343153666668 0.027012 -2786.0343153666668 -2818.303285044444 0.094694 -2828.303285044444 -2888.384564888889 0.079898
2 34 -2748.072113711111 -2776.072113711111 0.025649 -2786.072113711111 -2818.3413248888887 0.096312 -2828.3413248888887 -2888.4222792333335 0.080558
2 35 -2748.1150797555556 -2776.1150797555556 0.0253 -2786.1150797555556 -2818.3841580000003 0.098084 -2828.3841580000003 -2888.4655789000003 0.081069
2 36 -2748.163536266667 -2776.163536266667 0.026117 -2786.163536266667 -2818.4320637666665 0.10019700000000001 -2828.4320637666665 -2888.5132487 0.081755
2 37 -2748.2165961333335 -2776.2165961333335 0.026795 -2786.2165961333335 -2818.4841607222224 0.101762 -2828.4841607222224 -2888.564718933333 0.082361
2 38 -2748.2724202222225 -2776.2724202222225 0.026191000000000002 -2786.2724202222225 -2818.538506388889 0.103326 -2828.538506388889 -2888.6190266777776 0.082901
2 39 -2748.331030266667 -2776.331030266667 0.025733999999999996 -2786.331030266667 -2818.5952203 0.104501 -2828.5952203 -2888.675016277778 0.08316699999999999
2 40 -2748.3910834555554 -2776.3910834555554 0.026227999999999998 -2786.3910834555554 -2818.652688311111 0.105374 -2828.652688311111 -2888.731317855556 0.083538
2 41 -2748.450778533333 -2776.450778533333 0.027783999999999996 -2786.450778533333 -2818.7091172777778 0.107498 -2828.7091172777778 -2888.787337211111 0.083884
2 42 -2748.509507955555 -2776.509507955555 0.029057 -2786.509507955555 -2818.764412377778 0.110518 -2828.764412377778 -2888.841411677778 0.083705
2 43 -2748.566129566667 -2776.566129566667 0.029751999999999997 -2786.566129566667 -2818.8169162444447 0.11345 -2828.8169162444447 -2888.8923747333333 0.083008
2 44 -2748.6187093888893 -2776.6187093888893 0.030486000000000003 -2786.6187093888893 -2818.865115022222 0.114907 -2828.865115022222 -2888.939575211111 0.083026
2 45 -2748.666566277778 -2776.666566277778 0.031246 -2786.666566277778 -2818.908121766666 0.115552 -2828.908121766666 -2888.981122488889 0.083256
2 46 -2748.7085340999997 -2776.7085340999997 0.031269 -2786.7085340999997 -2818.945041244444 0.116975 -2828.945041244444 -2889.016132333333 0.083912
2 47 -2748.7430691111117 -2776.7430691111117 0.030752999999999996 -2786.7430691111117 -2818.974118366667 0.118248 -2828.974118366667 -2889.0439561666667 0.08388999999999999
2 48 -2748.7697781444444 -2776.7697781444444 0.028654000000000002 -2786.7697781444444 -2818.995136177778 0.119209 -2828.995136177778 -2889.063286622222 0.084052
2 49 -2748.7875759666667 -2776.7875759666667 0.026897000000000004 -2786.7875759666667 -2819.007535822222 0.11943499999999999 -2829.007535822222 -2889.0736274222227 0.08432100000000001
2 50 -2748.7956326000003 -2776.7956326000003 0.026082 -2786.7956326000003 -2819.0102458222223 0.119474 -2829.0102458222223 -2889.075086822222 0.085084
2 51 -2748.7940918 -2776.7940918 0.026479000000000003 -2786.7940918 -2819.0037869 0.120027 -2829.0037869 -2889.067035555556 0.086148
2 52 -2748.782345888889 -2776.782345888889 0.027275999999999998 -2786.782345888889 -2818.9878418222224 0.12059600000000001 -2828.9878418222224 -2889.0495280555556 0.087168
2 53 -2748.760137277778 -2776.760137277778 0.028091 -2786.760137277778 -2818.962009066667 0.121393 -2828.962009066667 -2889.022932911111 0.087738
2 54 -2748.7274685222224 -2776.7274685222224 0.029255 -2786.7274685222224 -2818.926660144444 0.121274 -2828.926660144444 -2888.9867404222223 0.087689
2 55 -2748.684608277778 -2776.684608277778 0.030856 -2786.684608277778 -2818.8818061555553 0.12033900000000002 -2828.8818061555553 -2888.9410942333334 0.08772
2 56 -2748.631133344444 -2776.631133344444 0.03179 -2786.631133344444 -2818.827202711111 0.117874 -2828.827202711111 -2888.886444777778 0.087701
2 57 -2748.567928077778 -2776.567928077778 0.032676 -2786.567928077778 -2818.7635335111113 0.115369 -2828.7635335111113 -2888.8225802666666 0.087384
2 58 -2748.4949598777775 -2776.4949598777775 0.033402999999999995 -2786.4949598777775 -2818.6908203 0.112897 -2828.6908203 -2888.7497260222226 0.084385
2 59 -2748.4127386777773 -2776.4127386777773 0.034602 -2786.4127386777773 -2818.6093668444446 0.11149200000000001 -2828.6093668444446 -2888.668768911111 0.079037
2 60 -2748.322197822222 -2776.322197822222 0.03551 -2786.322197822222 -2818.519794388889 0.112223 -2828.519794388889 -2888.579416233333 0.071836
2 61 -2748.224262122222 -2776.224262122222 0.035843 -2786.224262122222 -2818.422658977778 0.11343900000000001 -2828.422658977778 -2888.482332355555 0.065232
2 62 -2748.119471566667 -2776.119471566667 0.035387 -2786.119471566667 -2818.318725522222 0.115124 -2828.318725522222 -2888.3790038555558 0.059653
2 63 -2748.0093777333336 -2776.0093777333336 0.034669 -2786.0093777333336 -2818.2094455222223 0.115595 -2828.2094455222223 -2888.2698594999997 0.05482000000000001
2 64 -2747.894981577778 -2775.894981577778 0.033482 -2785.894981577778 -2818.095673311111 0.115502 -2828.095673311111 -2888.156014 0.048873
2 65 -2747.777026322222 -2775.777026322222 0.032819 -2785.777026322222 -2817.978138577778 0.115094 -2827.978138577778 -2888.0389214555553 0.041821
2 66 -2747.6566678555555 -2775.6566678555555 0.032642000000000004 -2785.6566678555555 -2817.857755566667 0.11367999999999999 -2827.857755566667 -2887.9185573444447 0.034035
2 67 -2747.534415677778 -2775.534415677778 0.033063999999999996 -2785.534415677778 -2817.735218655556 0.11244200000000001 -2827.735218655556 -2887.795564766667 0.027880000000000002
2 68 -2747.410031533333 -2775.410031533333 0.033944999999999996 -2785.410031533333 -2817.6101508111115 0.11240499999999999 -2827.6101508111115 -2887.6706434666667 0.024329
2 69 -2747.284380411111 -2775.284380411111 0.03532 -2785.284380411111 -2817.4831705666666 0.113729 -2827.4831705666666 -2887.5433404 0.023068
2 70 -2747.1570014 -2775.1570014 0.036150999999999996 -2785.1570014 -2817.3542832777775 0.116031 -2827.3542832777775 -2887.4135850666667 0.022459
2 71 -2747.027411588889 -2775.027411588889 0.035725 -2785.027411588889 -2817.222604722222 0.118192 -2827.222604722222 -2887.281605366667 0.021588999999999997
2 72 -2746.8958875777776 -2774.8958875777776 0.033285 -2784.8958875777776 -2817.0881917444444 0.119601 -2827.0881917444444 -2887.146280966667 0.02099
2 73 -2746.7619249333334 -2774.7619249333334 0.033479 -2784.7619249333334 -2816.950816511111 0.120315 -2826.950816511111 -2887.0076498222224 0.020947
2 74 -2746.624783 -2774.624783 0.033129 -2784.624783 -2816.809689666666 0.11963800000000001 -2826.809689666666 -2886.8656141666665 0.020561000000000003
2 75 -2746.4850531555558 -2774.4850531555558 0.033993999999999996 -2784.4850531555558 -2816.6653103222225 0.11806099999999999 -2826.6653103222225 -2886.719835088889 0.019992
